nombre_entidad,ind_ent_ncontratos,ind_ent_pcontr_directa_num,ind_ent_val_contratos,ind_ent_pcontr_directa_val,ind_ent_dif_pcontr_directa,ind_ent_HHI_num,ind_ent_HHI_val,ind_ent_dif_HHI,ind_ent_Idiversidad,ind_entidad_ncontratistas,ind_ent_ratio_contratistas,ind_ent_IC4K_num,ind_ent_IC4K_val,dif_IC4K,ind_ent_padicion_val,ind_ent_padicion_time,ind_ent_padicion_time_val,ind_ent_dif_adicion,ind_ent_median_val,ind_ent_median_sd,ind_ent_median_rango,at_ent_nivel,at_ent_orden,at_ent_dep
ANTIOQUIA - ALCALDÍA MUNICIPIO DE FREDONIA,6,0.16666666666666666,1034077140,0.2529668628009705,-0.08630019613430387,1666.6666666666665,2145.9109106495753,-479.24424398290876,0.0,6,1.0,0.6666666666666666,0.8619797938865567,-0.19531312721989003,0.0,0.0,0.0,0.0,168908175.0,101238659.95347825,279176960,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE FRONTINO,13,0.15384615384615385,2928477640,0.19703070022416153,-0.04318454637800767,887.5739644970416,1161.4527750733698,-273.8788105763282,0.01282051282051282,12,0.9230769230769231,0.38461538461538464,0.5747238309116814,-0.1901084462962968,0.07692307692307693,0.0,0.0,-0.07692307692307693,177000000.0,159705423.34130508,547994000,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE GIRALDO,6,0.0,33042907953,0.0,0.0,2222.222222222222,4822.276226209745,-2600.0540039875227,0.06666666666666667,5,0.8333333333333334,0.8333333333333334,0.9962225846412326,-0.16288925130789922,0.3333333333333333,0.16666666666666666,0.16666666666666666,-0.16666666666666666,212405000.0,8300647816.750112,17130718835,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE GIRARDOTA,25,0.0,5538400588,0.0,0.0,464.0,968.084988010225,-504.08498801022495,0.006666666666666667,23,0.92,0.24,0.510274165816624,-0.270274165816624,0.28,0.28,0.28,0.0,127000000.0,264425812.08976644,1253852756,territorial,terri_distr_5,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE GUADALUPE,13,0.15384615384615385,2879365972,0.07917475104481092,0.07467140280134293,1715.976331360947,2263.77857828251,-547.802246921563,0.10256410256410256,8,0.6153846153846154,0.6923076923076923,0.7958642306272278,-0.10355653831953548,0.46153846153846156,0.07692307692307693,0.07692307692307693,-0.38461538461538464,159999754.0,136079791.52448457,402224932,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE GUARNE,24,0.125,18561971615,0.03349301205145712,0.09150698794854288,694.4444444444442,5750.699597344542,-5056.2551529000975,0.028985507246376812,19,0.7916666666666666,0.375,0.8595229350047684,-0.4845229350047684,0.2916666666666667,0.16666666666666666,0.16666666666666666,-0.12500000000000003,166215944.0,2819448183.9621334,13923498769,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE GÓMEZ PLATA,9,0.1111111111111111,1755286903,0.05697074354573475,0.05414036756537635,2098.7654320987654,2616.2840556510237,-517.5186235522583,0.1111111111111111,6,0.6666666666666666,0.7777777777777778,0.93548633000881,-0.1577085522310322,0.5555555555555556,0.0,0.0,-0.5555555555555556,224978700.0,108011593.15275797,322328533,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE HISPANIA,6,0.0,1176279855,0.0,0.0,1666.6666666666665,1954.38777538046,-287.72110871379346,0.0,6,1.0,0.6666666666666666,0.8116863864849577,-0.1450197198182911,0.16666666666666666,0.0,0.0,-0.16666666666666666,175725250.0,89230128.77582245,229098695,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE ITAGÜÍ,54,0.05555555555555555,36834852101,0.08415942573896858,-0.028603870183413024,336.0768175582988,1095.2488036729326,-759.1719861146338,0.015373864430468204,40,0.7407407407407407,0.25925925925925924,0.6038785800471864,-0.3446193207879272,0.35185185185185186,0.46296296296296297,0.25925925925925924,0.1111111111111111,236248031.0,1420045085.3323328,7733819826,territorial,terri_distr_2,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE ITUANGO,39,0.1282051282051282,9799010875,0.16062845730845257,-0.03242332910332438,414.20118343195253,776.5397122387848,-362.33852880683224,0.016194331983805668,30,0.7692307692307693,0.28205128205128205,0.39689321714320475,-0.1148419350919227,0.15384615384615385,0.1794871794871795,0.15384615384615385,0.025641025641025633,151214612.0,201821294.44524816,940133531,territorial,terri_distr_4,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE JARDÍN,13,0.0,2882004162,0.0,0.0,1242.603550295858,1236.9212108909771,5.6823394048808495,0.05128205128205128,10,0.7692307692307693,0.5384615384615384,0.5902992266393542,-0.051837688177815755,0.38461538461538464,0.07692307692307693,0.0,-0.3076923076923077,160000000.0,137086119.0319615,462041271,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE JERICÓ,8,0.0,2065312201,0.0,0.0,1562.5,1719.450981993148,-156.95098199314793,0.03571428571428571,7,0.875,0.625,0.7361530475943767,-0.11115304759437672,0.25,0.125,0.125,-0.125,238320305.5,151490214.908402,436858000,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE LA CEJA,41,0.0,9414810365,0.0,0.0,660.321237358715,1542.6793235372706,-882.3580861785556,0.042682926829268296,22,0.5365853658536586,0.4146341463414634,0.6114440592877518,-0.1968099129462884,0.2926829268292683,0.24390243902439024,0.17073170731707318,-0.04878048780487804,145477660.0,468200891.0278826,2994751999,territorial,terri_distr_4,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE LA ESTRELLA,87,0.1839080459770115,37858470264,0.3166660202432948,-0.13275797426628333,482.2301492931693,794.1225888997992,-311.8924396066299,0.03715584068430901,43,0.4942528735632184,0.3563218390804598,0.4923994824937864,-0.13607764341332662,0.39080459770114945,0.3793103448275862,0.28735632183908044,-0.01149425287356326,253364720.0,449481667.58092946,2159999442,territorial,terri_distr_4,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE LA PINTADA,6,0.5,1246256600,0.4814417833373962,0.01855821666260382,2222.222222222222,2305.774561761583,-83.55233953936067,0.06666666666666667,5,0.8333333333333334,0.8333333333333334,0.9185560983187572,-0.0852227649854238,0.3333333333333333,0.0,0.0,-0.3333333333333333,167378300.0,122689359.82360762,280000000,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE LA UNIÓN,16,0.0,2641422011,0.0,0.0,703.125,1081.082280725534,-377.957280725534,0.008333333333333333,15,0.9375,0.3125,0.5327180087619857,-0.22021800876198572,0.3125,0.25,0.1875,-0.0625,141400000.0,111268527.51162253,440179163,territorial,terri_distr_5,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE LIBORINA,9,0.0,1318377519,0.0,0.0,1358.0246913580247,1476.5722235981275,-118.54753224010278,0.027777777777777776,8,0.8888888888888888,0.5555555555555556,0.6763482691030323,-0.12079271354747667,0.2222222222222222,0.0,0.0,-0.2222222222222222,128539567.0,48703003.29767266,135902834,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE MACEO,9,0.1111111111111111,1523739629,0.09092222671331468,0.020188884397796425,1358.0246913580247,1789.7202041715138,-431.69551281348913,0.027777777777777776,8,0.8888888888888888,0.5555555555555556,0.7440986080700012,-0.18854305251444559,0.0,0.2222222222222222,0.0,0.2222222222222222,138541800.0,91958166.45959435,323327555,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE MARINILLA,81,0.25925925925925924,26058727436,0.25877395147408994,0.00048530778516930884,306.35573845450335,696.7542150934785,-390.3984766389751,0.018518518518518517,58,0.7160493827160493,0.2716049382716049,0.4313456524155342,-0.15974071414392926,0.5061728395061729,0.35802469135802467,0.2839506172839506,-0.1481481481481482,204288200.0,336447596.54603034,2254977260,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE MEDELLÍN,646,0.15325077399380804,445299522693,0.4619320556128535,-0.30868128161904546,33.93112173988081,234.5387772903616,-200.60765555048079,0.001847985216118271,445,0.6888544891640866,0.047987616099071206,0.24917866811300818,-0.20119105201393697,0.19504643962848298,0.1346749226006192,0.07120743034055728,-0.06037151702786378,249998728.0,1702742657.554534,19626573565,territorial,terri_distr_2,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE MONTEBELLO,6,0.8333333333333334,976187560,0.7439016739774885,0.08943165935584485,2222.222222222222,2189.9636071435853,32.25861507863692,0.06666666666666667,5,0.8333333333333334,0.8333333333333334,0.8873366271948805,-0.05400329386154712,0.0,0.5,0.0,0.5,141946338.5,52204571.02887967,140019417,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE MURINDÓ,7,1.0,1229317561,1.0,0.0,5510.2040816326535,5881.854361845,-371.65028021234684,0.47619047619047616,3,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0,150702225.0,79525260.14690724,200537973,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE MUTATÁ,20,0.25,4912622459,0.15065627741128235,0.09934372258871765,1700.0,2590.6835568771717,-890.6835568771717,0.12631578947368421,11,0.55,0.65,0.7454372784725324,-0.09543727847253236,0.25,0.1,0.1,-0.15,161165806.0,209160705.69999906,716865280,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE NARIÑO,15,0.06666666666666667,2453525577,0.06788104984976075,-0.001214383183094081,1377.7777777777776,1414.0179640273927,-36.240186249615135,0.0761904761904762,10,0.6666666666666666,0.6,0.570446980100913,0.029553019899086985,0.13333333333333333,0.06666666666666667,0.06666666666666667,-0.06666666666666667,146979012.0,68044038.86713009,281750172,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE NECHÍ,12,0.16666666666666666,3573682232,0.11304493958152237,0.05362172708514429,1805.5555555555547,2336.033421772492,-530.4778662169374,0.10606060606060606,8,0.6666666666666666,0.6666666666666666,0.8536976636259583,-0.1870309969592917,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,196395455.5,306594830.6453984,1105967092,territorial,terri_distr_5,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE NECOCLÍ,13,0.15384615384615385,8109482683,0.1758114974446885,-0.021965343598534637,1242.603550295858,1989.0836580772248,-746.4801077813668,0.05128205128205128,10,0.7692307692307693,0.5384615384615384,0.8176854729464622,-0.2792239344849238,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,582928500.0,614311764.9869221,2241100000,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE OLAYA,6,0.16666666666666666,957278011,0.1722709579714769,-0.005604291304810244,1666.6666666666665,1793.5014129292622,-126.83474626259567,0.0,6,1.0,0.6666666666666666,0.7687262681728934,-0.10205960150622673,0.0,0.16666666666666666,0.0,0.16666666666666666,153992114.0,48213893.382947475,128161398,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE PEQUE,31,0.0,5088592044,0.0,0.0,1779.3964620187303,2051.4690689446848,-272.07260692595446,0.15053763440860216,11,0.3548387096774194,0.7419354838709677,0.7574215251828901,-0.015486041311922327,0.2903225806451613,0.12903225806451613,0.06451612903225806,-0.16129032258064518,130562000.0,106950528.88517602,593839808,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE PUERTO BERRÍO,7,0.2857142857142857,1966822625,0.571314151930706,-0.2855998662164203,1836.7346938775509,2175.8856138271813,-339.1509199496304,0.047619047619047616,6,0.8571428571428571,0.7142857142857143,0.8648122394870255,-0.15052652520131116,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,229085986.0,198544527.48953646,461119394,territorial,terri_distr_4,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE PUERTO NARE,21,0.19047619047619047,4593616651,0.2662934519652846,-0.07581726148909412,1111.111111111111,1304.112265719054,-193.0011546079429,0.06666666666666667,12,0.5714285714285714,0.5714285714285714,0.6469249172877922,-0.07549634585922083,0.5238095238095238,0.2857142857142857,0.2857142857142857,-0.23809523809523814,173849960.0,129456533.61057296,473623555,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE PUERTO TRIUNFO,22,0.045454545454545456,4486560697,0.14144868482986223,-0.09599413937531677,1528.9256198347107,1397.0267110459647,131.89890878874598,0.11255411255411256,12,0.5454545454545454,0.6363636363636364,0.6865593634027236,-0.05019572703908726,0.2727272727272727,0.18181818181818182,0.13636363636363635,-0.09090909090909088,167900000.0,123718501.98149888,535319260,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE REMEDIOS,30,0.13333333333333333,5841575695,0.1422303348240701,-0.008897001490736772,644.4444444444443,878.1363994432243,-233.69195499877992,0.03218390804597701,22,0.7333333333333333,0.36666666666666664,0.5022222273882561,-0.13555556072158942,0.2,0.13333333333333333,0.06666666666666667,-0.06666666666666668,120049275.0,145156531.1871876,564295570,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE RIONEGRO,98,0.07142857142857142,65081636390,0.06252080466472733,0.008907766763844097,229.07122032486507,556.027343553974,-326.9561232291089,0.01283399957921313,64,0.6530612244897959,0.1836734693877551,0.3892112335530044,-0.2055377641652493,0.40816326530612246,0.37755102040816324,0.24489795918367346,-0.030612244897959218,262352707.0,1121945983.6201308,7523879919,territorial,terri_distr_2,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SABANALARGA,15,0.0,2442118002,0.0,0.0,1111.1111111111113,1129.8504007236359,-18.739289612524544,0.047619047619047616,11,0.7333333333333333,0.5333333333333333,0.5413411796306803,-0.008007846297346966,0.3333333333333333,0.06666666666666667,0.06666666666666667,-0.26666666666666666,130865405.0,57661621.92875941,159685077,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SABANETA,85,0.07058823529411765,22412374290,0.10081329955336918,-0.030225064259251533,239.44636678200715,445.70918112576544,-206.2628143437583,0.012324929971988795,61,0.7176470588235294,0.2,0.3182614964262227,-0.11826149642622269,0.17647058823529413,0.1411764705882353,0.10588235294117647,-0.03529411764705884,180000000.0,264230244.46264625,1585828111,territorial,terri_distr_3,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SALGAR,5,0.4,1136790189,0.20848158375511808,0.19151841624488194,3600.0,4242.49855213285,-642.4985521328499,0.2,3,0.6,1.0,1.0,0.0,0.2,0.2,0.2,0.0,230145930.0,127568382.33196746,328644440,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN CARLOS,44,0.0,8010677862,0.0,0.0,950.4132231404957,832.1215332431367,118.29168989735899,0.07399577167019028,21,0.4772727272727273,0.5,0.46946740810035087,0.03053259189964913,0.18181818181818182,0.11363636363636363,0.09090909090909091,-0.06818181818181819,153385600.0,105826872.93935686,499252389,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN FRANCISCO,5,0.4,773197122,0.30115947327594944,0.09884052672405058,2000.0,2143.667374371476,-143.66737437147594,0.0,5,1.0,0.8,0.8691262743732768,-0.06912627437327679,0.2,0.2,0.0,0.0,154777280.0,46338216.097399786,125462812,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN JERÓNIMO,26,0.038461538461538464,7129248352,0.021040086218615153,0.01742145224292331,798.8165680473373,1604.2100668856622,-805.3934988383248,0.043076923076923075,17,0.6538461538461539,0.46153846153846156,0.6056131238279522,-0.14407466228949062,0.3076923076923077,0.19230769230769232,0.15384615384615385,-0.11538461538461539,153908000.0,376729030.36423635,1947200001,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN JOSÉ LA MONTAÑA,5,0.0,558380484,0.0,0.0,2800.0,2685.3956565211997,114.60434347880027,0.1,4,0.8,1.0,1.0,0.0,0.2,0.2,0.2,0.0,106669981.0,11614279.167091245,27559000,territorial,terri_distr_2,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN JUAN DE URABÁ,17,0.11764705882352941,4052157545,0.188528068693341,-0.07088100986981158,1072.6643598615917,1520.5284141643442,-447.8640543027525,0.051470588235294115,12,0.7058823529411765,0.5294117647058824,0.6394689091487433,-0.11005714444286097,0.0,0.0,0.0,0.0,140000000.0,233996013.6284593,920777040,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN PEDRO,21,0.2857142857142857,4896583263,0.44091190714834577,-0.15519762143406007,884.3537414965983,951.8441651026774,-67.49042360607905,0.04285714285714286,16,0.7619047619047619,0.42857142857142855,0.543468851251514,-0.11489742268008546,0.42857142857142855,0.3333333333333333,0.23809523809523808,-0.09523809523809523,163858585.0,159454648.0123694,649509500,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN PEDRO DE URABÁ,20,0.05,7757257006,0.12673761140562628,-0.07673761140562628,1100.0,1849.3684464627027,-749.3684464627027,0.06315789473684211,12,0.6,0.55,0.743848601320919,-0.19384860132091897,0.05,0.0,0.0,-0.05,203947561.0,561827363.3981197,2525043703,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN RAFAEL,29,0.13793103448275862,5532706722,0.17104816097280928,-0.03311712649005066,725.3269916765759,949.3012915050325,-223.97429982845665,0.03940886699507389,21,0.7241379310344828,0.41379310344827586,0.5261106102778892,-0.11231750682961333,0.27586206896551724,0.1724137931034483,0.13793103448275862,-0.10344827586206895,176210000.0,84525745.27295418,286211600,territorial,terri_distr_5,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE,10,0.2,1582968204,0.1976186673930186,0.0023813326069814233,2000.0,2735.9453505162855,-735.9453505162855,0.1111111111111111,6,0.6,0.8,0.8652932311203896,-0.06529323112038954,0.4,0.3,0.3,-0.10000000000000003,153527138.5,78701605.60688873,278036971,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN VICENTE,29,0.13793103448275862,8225781986,0.19668334582092825,-0.05875231133816963,939.3579072532704,1605.8776323032832,-666.5197250500129,0.06157635467980296,18,0.6206896551724138,0.5172413793103449,0.5934977626818908,-0.07625638337154594,0.3448275862068966,0.27586206896551724,0.20689655172413793,-0.06896551724137934,217830600.0,215363234.36141345,940140930,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SANTA FE DE ANTIOQUIA,29,0.06896551724137931,5852694846,0.2811869136018167,-0.21222139636043738,772.8894173602854,1066.3546587537644,-293.465241393479,0.04433497536945813,18,0.6206896551724138,0.41379310344827586,0.5097979926356817,-0.09600488918740585,0.4827586206896552,0.20689655172413793,0.20689655172413793,-0.27586206896551724,149956600.0,247406195.14046997,1445100000,territorial,terri_distr_2,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SANTA ROSA DE OSOS,26,0.07692307692307693,7562804831,0.25929277322639926,-0.18236969630332234,739.6449704142012,1199.7282348575225,-460.08326444332124,0.036923076923076927,19,0.7307692307692307,0.4230769230769231,0.6011178740677461,-0.178040950990823,0.23076923076923078,0.15384615384615385,0.11538461538461539,-0.07692307692307693,187003596.5,379196393.8941326,1936980638,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SANTO DOMINGO,11,0.09090909090909091,2004415981,0.07234775684020053,0.01856133406889038,909.0909090909093,1177.4504953588373,-268.35958626792797,0.0,11,1.0,0.36363636363636365,0.5567842741122109,-0.19314791047584723,0.18181818181818182,0.09090909090909091,0.09090909090909091,-0.09090909090909091,161087500.0,103835632.69217889,388033691,territorial,terri_distr_6,antioquia
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SANTUARIO,24,0.08333333333333333,3936720462,0.07217835905362792,0.01115497427970541,729.1666666666664,873.4251364899766,-144.25846982331018,0.03260869565217391,18,0.75,0.4166666666666667,0.5003383918195002,-0.08367172515283355,0.375,0.3333333333333333,0.125,-0.041666666666666685,133213766.0,78981161.8827444,306472000,territorial,terri_distr_5,antioquia
